text,language
gargle,ilocano
pagpapatigil,tagalog
balbula,cebuano
ihihip,tagalog
human,ilocano
rikulúta,cebuano
butánwan,hiligaynon
katerba,tagalog
habol,cebuano
gansal,cebuano
fabric,ilocano
method,tagalog
gúnda,hiligaynon
masabut,cebuano
unod,cebuano
ipako sa krus,tagalog
denominador,tagalog
lap-ak,cebuano
alignment,ilocano
vent,ilocano
hugay,cebuano
pahibalo,cebuano
pagkahimo,cebuano
kapdrap,cebuano
siya,cebuano
unsa may,cebuano
katog,tagalog
ikod,tagalog
kultibar,cebuano
tikarul,cebuano
ditse,tagalog
grief,ilocano
higup,cebuano
sílab,cebuano
unruly,ilocano
matuto,tagalog
inaasam-asam,tagalog
sariksikón,hiligaynon
inherent,ilocano
estrakto,tagalog
drop,ilocano
kanimog,cebuano
bulug,cebuano
bukog,cebuano
tinuyong kabatid,cebuano
mangulubot,tagalog
estradisyon,tagalog
súman,hiligaynon
birsu,cebuano
selestiyal,tagalog
kawalang-sala,tagalog
tabok,cebuano
eclipse,ilocano
"kwarintína, kwarintínas",cebuano
na,cebuano
hinug,cebuano
ampo,cebuano
inang-batong mineral,tagalog
kasayuran,cebuano
nilay-nilay,tagalog
karetahin,tagalog
immediate,ilocano
tumagpas,tagalog
u,hiligaynon
pagkahulog,cebuano
nangangatog,tagalog
samuin,tagalog
resibo,tagalog
langaylangayan,tagalog
agik-ik,tagalog
pagkapatapon,tagalog
búdlay,hiligaynon
pagnguyngoy,tagalog
ginigiliw,tagalog
pumalit,tagalog
balaligyáon,hiligaynon
frankíyo,hiligaynon
agíik,cebuano
ipagbunyi,tagalog
kandádu,cebuano
swell,ilocano
reduksiyon,tagalog
pakaping bayad,cebuano
pagtatadhana,tagalog
paghingi,tagalog
bagay,tagalog
sáp-an,hiligaynon
kaunoran,cebuano
aláut,cebuano
mabanlok,tagalog
gut-ub,cebuano
pagtatapas,tagalog
pagatin,tagalog
di asahan,tagalog
góom,hiligaynon
lingguwista,tagalog
abtik,cebuano
gumaláhum,hiligaynon
mapataob,tagalog
kaaalis,tagalog
didiyut,cebuano
biglang-humawak,tagalog
may-asin,tagalog
makabawi,tagalog
maalamat,tagalog
raise,ilocano
maaaring pagtalunan,tagalog
makahilo,cebuano
walí-wáli,hiligaynon
dagadagaan,tagalog
siraan,tagalog
ampyon,tagalog
lúuy,cebuano
madilat,tagalog
ikabuti,tagalog
guhitan,tagalog
suga,tagalog
banaw,cebuano
sibilisasyon,tagalog
hoót,hiligaynon
patch,ilocano
dangílag,cebuano
pagkaagnas,tagalog
hiplì,cebuano
pinsil,cebuano
walang-malay,tagalog
pagkilkig,cebuano
sulúdsud,hiligaynon
sandíya,cebuano
kuyaw,cebuano
magkumamot,tagalog
fónda,hiligaynon
banigin,tagalog
arayis,cebuano
laguna,tagalog
pagkaabala,tagalog
nagpapagaan,tagalog
paglapas sa,cebuano
panagbagay,cebuano
dangdang,cebuano
purà,cebuano
hayát,hiligaynon
taong makasarili,tagalog
lula,tagalog
trade,ilocano
bagayan,tagalog
surúptan,hiligaynon
hilang,cebuano
limite,tagalog
pagkabigo,tagalog
amo,cebuano
magbuluntad,tagalog
lingin,cebuano
pagsudya,cebuano
barbas,cebuano
sampak,tagalog
kuymi,cebuano
bukambibig,tagalog
pagsuong,tagalog
mangarira,tagalog
tablaw,tagalog
sosa,tagalog
hurspáwir,cebuano
clearance,ilocano
chairman,ilocano
kampapalis,tagalog
búlus,hiligaynon
henerál,hiligaynon
ugtus,cebuano
tagal,cebuano
pagpaniltik,cebuano
sutíl,hiligaynon
kainggitan,tagalog
balyu,cebuano
suspendér,hiligaynon
hulgà,cebuano
abatan,tagalog
bantayog,tagalog
"dyakimpuy, dyakinpuy",cebuano
"guhab, gúhab",cebuano
nakaririwasa,tagalog
kuna,cebuano
talabánug,cebuano
saluksok,tagalog
basakay,tagalog
pintakási,cebuano
pakì,cebuano
pisig,tagalog
panlulusob,tagalog
tan-aw,cebuano
buho,tagalog
takuko,tagalog
pagbitiw,tagalog
kadaot,cebuano
kartera,tagalog
matanghalianan,tagalog
pag-inom,tagalog
torment,ilocano
walang-pagtingin,tagalog
wallet,ilocano
sampal,tagalog
mapag-upasala,tagalog
túlak,cebuano
impusibli,cebuano
halos,tagalog
ikud,cebuano
litra,cebuano
duitin,tagalog
disrupt,ilocano
panimalay,cebuano
ipaghiwa,tagalog
tsikiting,tagalog
magsasabong,tagalog
yambaan,tagalog
pananatili,tagalog
inyong,cebuano
bailerina,tagalog
ungal,cebuano
bunlay,cebuano
sanlibutan,tagalog
ayri,cebuano
pustorawo,cebuano
hitabo,cebuano
bandíyu,cebuano
sabotage,ilocano
síngit,cebuano
taay,cebuano
bisyu,cebuano
kulihiyála,cebuano
badbad,cebuano
kalangkálang,cebuano
lung-ag,cebuano
síbut,cebuano
ratsáda,cebuano
apat-apat,tagalog
katinig,tagalog
underwent,ilocano
disko,tagalog
maka-Diyos,cebuano
salabutan,cebuano
demokrasya,tagalog
partido,cebuano
putot,cebuano
ipagsaya,tagalog
magngangawa,tagalog
pagtutugot,tagalog
poligamia,tagalog
masa,tagalog
pagbatok,cebuano
magpasangguni,tagalog
untie,ilocano
likely,ilocano
hayag na,tagalog
ukút,hiligaynon
kargador,tagalog
negosyohin,tagalog
hagyung,cebuano
hapin sa talad,cebuano
panloob,tagalog
ngalit,tagalog
mambulas,tagalog
abaka,cebuano
gerilya,cebuano
roll,ilocano
akbayan,tagalog
tar,ilocano
longganisa,cebuano
balakiin,tagalog
katilusan,tagalog
alhíbi,cebuano
dalwak,cebuano
bakíta,cebuano
paghikatulog,cebuano
tagurhaay,cebuano
kakà,cebuano
pagtuka,tagalog
paghulagway,cebuano
lugar,cebuano
aspili,tagalog
riplǎn,cebuano
walang-nerbiyos,tagalog
banggiítan,cebuano
hilít-hilít,hiligaynon
blade,ilocano
Sumasaiyo,tagalog
papag-antabayin,tagalog
pagpangadye,cebuano
usdu,cebuano
tagsa-tassa,cebuano
sústo,hiligaynon
ilagda,tagalog
ahos,cebuano
lik-up,cebuano
palaibig,tagalog
nakaulwa,tagalog
"hínta, híntà",hiligaynon
kinoralan,cebuano
igpangutson,cebuano
pagsakop,cebuano
húpà,hiligaynon
lingo,cebuano
madumtanon,cebuano
punta y pecho,cebuano
pagpugdol,cebuano
gatús,hiligaynon
priso,cebuano
galing,tagalog
gahin,cebuano
láming,cebuano
kalagkag,cebuano
mabitikon,cebuano
pamutat,tagalog
magsungkad,tagalog
Come here,english
poblasyon,tagalog
matangos,tagalog
lulinghayaw,cebuano
walunlibo,tagalog
nurse,ilocano
búyok,hiligaynon
dandang,tagalog
bahít,hiligaynon
nasyonal,tagalog
sulípat,cebuano
kawala'y sala,cebuano
kanihit,cebuano
ginhápun,cebuano
pagpapalista,tagalog
ang-ang,cebuano
katay,tagalog
pabalúnan,cebuano
pulka,cebuano
ming,cebuano
katumbas,tagalog
whirl,ilocano
tumpak,tagalog
nagpasnod,cebuano
kolitis,tagalog
dalílang,cebuano
pagdedeposito,tagalog
ang pagkadanghag,cebuano
pagpula,tagalog
bigyang-pansin,tagalog
"yunà, yúnà",cebuano
makasaysayan,tagalog
bakalan,tagalog
villainous,ilocano
heathen,ilocano
tayudtod,tagalog
síkdò,hiligaynon
kahayag,cebuano
tap-ak,cebuano
kagangkang,tagalog
mabingi,tagalog
gisá,hiligaynon
sugar cane,ilocano
basket,tagalog
pangmag-anak,tagalog
igíik,cebuano
tunggain,tagalog
kampísaw,cebuano
papawisin,tagalog
pity,ilocano
paramit,tagalog
antutu,cebuano
lunukin,tagalog
paglakip,cebuano
ipaghiganti,tagalog
di-mapagpanggap,tagalog
panali,tagalog
review,ilocano
yáya,hiligaynon
salápò,hiligaynon
metodiko,tagalog
amihan,cebuano
adorador,tagalog
dantaon,tagalog
ubrero,tagalog
isulsol,tagalog
magtagumpay,tagalog
iba,tagalog
antisiptiku,cebuano
wala'y katapasan,cebuano
bital-ok,tagalog
disgrasyado,tagalog
ubay-ubay,cebuano
kuarsita,tagalog
sa ..... an,tagalog
baywang,tagalog
sábad,hiligaynon
údal,hiligaynon
kuneho,tagalog
iskwater,cebuano
sintinil,cebuano
síbid,hiligaynon
urom,cebuano
magpatayung-tayong,tagalog
pagbagting,cebuano
lampin,tagalog
gitlib,cebuano
sayi,tagalog
paebakwetin,tagalog
parot,cebuano
kakulian,cebuano
maylab,cebuano
bug-átan,cebuano
pagwawangis,tagalog
madan-ag,cebuano
lukub,cebuano
atraksiyon,tagalog
masangsang,tagalog
pagbubuntung-hininga,tagalog
halíp-ot,hiligaynon
sikip,tagalog
ispǎrk plag,cebuano
labing diyutay,cebuano
tungkà,cebuano
dagmà,cebuano
sweldo,cebuano
dayastem,tagalog
"arpilir, arpiril",cebuano
pagtusok,cebuano
mend,ilocano
midikilyu,cebuano
Labas,tagalog
pagtudlo,cebuano
bahandiánon,hiligaynon
gallant,ilocano
tihib,cebuano
paisdaan,tagalog
kaagi,cebuano
pagpamati,cebuano
bal-ót-bál-ot,hiligaynon
kahihilhil,tagalog
mirkánu,cebuano
draga,tagalog
pangdalag sa mata kun panit,cebuano
busabos,tagalog
diri,cebuano
lipad,cebuano
puspusin,tagalog
putáhi,cebuano
iniksyon,tagalog
dyilirul,cebuano
gúgma,hiligaynon
representante,tagalog
saba,cebuano
sumarap,tagalog
biyas,tagalog
kabinet,tagalog
baguntaon,tagalog
makapunù,cebuano
ermitanyo,tagalog
waypir,cebuano
pagbahayan,tagalog
pusang-lalaki,tagalog
kooperatiba,tagalog
sukod sa bulawan,cebuano
kalit nga kalisang,cebuano
iamba,tagalog
banásay,cebuano
baraka,tagalog
dibisiyun,cebuano
sambulawán,hiligaynon
nakapinid,tagalog
umandap-andap,tagalog
bándì,hiligaynon
tabong-bao,tagalog
magbalik,tagalog
bugnà,cebuano
guhit,cebuano
silpi,cebuano
lundagin,tagalog
kikilan,tagalog
lipat sa mata,cebuano
ripikihin,tagalog
makalilisang,cebuano
kaugalingon,cebuano
laguyláguy,cebuano
talaban,tagalog
takihud,cebuano
fetid,ilocano
Biya Krusis,tagalog
nabalo,cebuano
saliksik,tagalog
balúkag,hiligaynon
kumpit,cebuano
kutang,cebuano
utok,cebuano
hair,ilocano
masakiton,cebuano
iwaglit,tagalog
halimbawáan,hiligaynon
midtirm,cebuano
kutlo,cebuano
balay,cebuano
pagkakaalis,tagalog
kaiklian,tagalog
katipunan,tagalog
paghunong,cebuano
may-papuri,tagalog
pagpapaliwanag,tagalog
plebisito,tagalog
pagkabugnot,tagalog
mapasuot,tagalog
dramaturgu,cebuano
manggitata,tagalog
pagkakabihag,tagalog
infallible,ilocano
mag-umang,tagalog
Abril,tagalog
kapalaran,cebuano
nakatimbol,tagalog
luupin,tagalog
meykap,tagalog
pagkalat-kalatin,tagalog
bukulan,tagalog
multo,cebuano
pasalungat,tagalog
partihan,tagalog
kutim,cebuano
sensilyo,cebuano
lumod,cebuano
Gaanong kahalaga,tagalog
walang-katotohanan,tagalog
kipus,cebuano
daghan,cebuano
turukan ng aspili,tagalog
mahingi,tagalog
taga banika,cebuano
patsada,tagalog
roadside,ilocano
takdang-gugulin,tagalog
morado,cebuano
pumatak-patak,tagalog
kapiot,cebuano
gumayat,tagalog
sobra,tagalog
magkangipin,tagalog
kaluoy,cebuano
pag-engganyo,tagalog
masinabuton,cebuano
kalinaw,cebuano
luminga,tagalog
kalatubaan,tagalog
mang-aamak,tagalog
karpintíru,cebuano
dili ingon,cebuano
kantahin,tagalog
entrepanyo,tagalog
kutob sa,cebuano
gúlung,hiligaynon
di pagkapalagay,tagalog
tumigas,tagalog
may-halo,tagalog
pagkabalutbot,tagalog
sumpaki,cebuano
pansung,cebuano
dagusdos,tagalog
sumuntok,tagalog
bugwak sa pagbati,cebuano
panalig,tagalog
pagyabo,cebuano
konsorte,tagalog
Kagawaran ng Suliraning Panlabas,tagalog
pagtubo,cebuano
paghalukay,tagalog
tibugol,cebuano
hasol,cebuano
tinghab,cebuano
galera,tagalog
atubangan,cebuano
aluminum,cebuano
asong baliw,tagalog
brush,ilocano
panlalata,tagalog
síku,cebuano
igsusukod sa hangin,cebuano
pagpugos,cebuano
makuwarta,tagalog
embornal,tagalog
labakara,cebuano
makapadugay,cebuano
tip,cebuano
pag-ampo,cebuano
likas na kayamanan,tagalog
iwasak,tagalog
iulam,tagalog
kahugot,cebuano
bálud,hiligaynon
siya (lalaki),cebuano
pagtakuban,cebuano
sweep,ilocano
tabug,cebuano
kagahaman,tagalog
broke,ilocano
gaya nito,tagalog
dos,tagalog
hakayhakay,cebuano
kisákit,cebuano
sapin,cebuano
banidosa,tagalog
biglang gupit,tagalog
kaligay,tagalog
mitolohia,tagalog
trambíya,cebuano
kahimoan,cebuano
lugami,tagalog
pagbati,cebuano
uyabang,cebuano
pag-aasawa,tagalog
wala sa oras,tagalog
kabahung,cebuano
sukot,tagalog
madakip,tagalog
prueba,tagalog
tumatuwa,tagalog
whole,ilocano
laúsag,cebuano
pundo,cebuano
uplift,ilocano
rabies,tagalog
bulbúlan,hiligaynon
makatipon,tagalog
siyagit,cebuano
connect,ilocano
magkasalisi,tagalog
dausdusan,tagalog
pagkahalubilo,tagalog
maggalang,tagalog
biyaya,tagalog
giling,tagalog
biya,cebuano
tiyanggihan,cebuano
mapatawad,tagalog
baskagan,tagalog
pitsil,cebuano
forsake,ilocano
deliryo,tagalog
lubid,cebuano
údak,hiligaynon
magsikip,tagalog
sakahin,tagalog
salakhati,tagalog
tuwang-tuwangin,tagalog
alima,cebuano
among-among,cebuano
wage,ilocano
malinaw,cebuano
ulút,hiligaynon
panguenta,cebuano
ipitik,tagalog
umaing-aing,tagalog
garapon,tagalog
tiid,cebuano
pond,ilocano
ulupong,tagalog
bulaklak ng dila,tagalog
pagsuta,cebuano
guráy-gúray,hiligaynon
nagbuyon,cebuano
húwap,cebuano
prut kik,cebuano
kuntribusiyun,cebuano
kasulya,tagalog
tumikis,tagalog
magtakda,tagalog
at,ilocano
matuloy,tagalog
mag-aklasan,tagalog
dayan,cebuano
paningog,cebuano
higab,tagalog
kanin,tagalog
hugkat,cebuano
nga nag-anod-anod,cebuano
matinahuron,cebuano
típ,cebuano
granit,tagalog
revolving,ilocano
dolomita,tagalog
haykap,tagalog
pambanlaw,tagalog
kamisa,cebuano
lata,tagalog
tukso,cebuano
noong araw,tagalog
kabudlayan,cebuano
paghiwalay,tagalog
iskutinyu,cebuano
paibaba,tagalog
always,ilocano
singkad,tagalog
dumalaga,tagalog
bahól,hiligaynon
bayóong,hiligaynon
pulbus,cebuano
alpombra,tagalog
tuktok,cebuano
kanto boy,cebuano
estetoskopyo,tagalog
panlima,tagalog
ishay,tagalog
kalibid,tagalog
mirth,ilocano
kaamuan,tagalog
dime,ilocano
kumaw,cebuano
pagdumala,cebuano
nido,tagalog
direktoryo,cebuano
bandido,cebuano
gitukod,cebuano
walhon,cebuano
hingpit,cebuano
panablay,tagalog
kanang,cebuano
hígin,hiligaynon
hagilap,tagalog
magpabuya,tagalog
mabalo,tagalog
bayung,cebuano
impluwensiya,tagalog
moda,tagalog
patnubay,tagalog
masungit,tagalog
lusot,tagalog
tanod,tagalog
labing hingpit,cebuano
kasangkapan,cebuano
tsismoso,tagalog
mapagduda,tagalog
bungáhuy,cebuano
tumayu-tayo,tagalog
lunsay,cebuano
mangahas,tagalog
pag-urung-sulungan,tagalog
wala,cebuano
namunga,cebuano
hínis,hiligaynon
sumalákay,hiligaynon
dalipsang,cebuano
pagpurong-purong,cebuano
tiyabaw,cebuano
tagapagligtas,tagalog
hom,tagalog
lamyat,cebuano
ngasngas,tagalog
biyáyà,hiligaynon
pagkatumba,tagalog
kalibutar,cebuano
mabuka,tagalog
magpasak,tagalog
sáb-o,hiligaynon
autokratik,tagalog
abses,tagalog
sakay,cebuano
huwego,tagalog
silong,cebuano
bulahan,cebuano
ampat,tagalog
asoy,cebuano
adúbu,cebuano
makahahadlok,cebuano
retract,ilocano
balibag,tagalog
sumensura,tagalog
mao rag,cebuano
pagsusugasog,tagalog
pagtawid,tagalog
timbwang,tagalog
San Pidru,cebuano
mahitungod sa huni,cebuano
sampahan,tagalog
rúgto,hiligaynon
munumintu,cebuano
pagkapalaya,tagalog
húrung,hiligaynon
last,cebuano
sandaanan,tagalog
balantíyung,cebuano
lirot,tagalog
punpal,cebuano
mahabog,cebuano
manlustay,tagalog
kinlaw,cebuano
pantaw,cebuano
butod,cebuano
lumindol,tagalog
kayanangan,cebuano
kúts,cebuano
pamimitik,tagalog
hatag,cebuano
kinasingkasing,cebuano
iwit,cebuano
maipagtatanggol,tagalog
sa,cebuano
ulohan,cebuano
fee,ilocano
wallow,ilocano
lálà,cebuano
gubat na gubat,tagalog
sakit,tagalog
bubung,cebuano
mould,ilocano
katamisan,tagalog
ali,cebuano
upat,tagalog
habón,hiligaynon
nawong,cebuano
kalsúnis,cebuano
talang,tagalog
krusada,tagalog
laganapan,tagalog
ikaupat,cebuano
parumihin,tagalog
sáuy,cebuano
angay,cebuano
Hupiter,tagalog
higit na mataas,tagalog
sintax,cebuano
panákut,cebuano
pamatak,tagalog
embalsamado,tagalog
kabat,cebuano
bulkanika,tagalog
syút,cebuano
kabus-uk,cebuano
supak,cebuano
lab-as,cebuano
karo,cebuano
pagka,tagalog
mapait,cebuano
magmakaamo,tagalog
"piyak, píyak",cebuano
pampanahon,tagalog
pigurahan,tagalog
may-pagkatanga,tagalog
tingub,cebuano
batuta,cebuano
balon,cebuano
trayintaydus,cebuano
sulti,cebuano
piktus,cebuano
pamatay-bisa,tagalog
dimensyon,tagalog
maghuramentado,tagalog
yantok,tagalog
pagkawalang-malay,tagalog
pakan,tagalog
dispasir,cebuano
pagdangat,cebuano
ispíra ultima,cebuano
banil,tagalog
palasyo,cebuano
optisyan,tagalog
intáwun,cebuano
batangbátang,cebuano
tagapagsaka,tagalog
outward,ilocano
maligo,cebuano
Artiko,tagalog
Rotarian,tagalog
siligpúton,hiligaynon
sálas,hiligaynon
tagapanguna,tagalog
bunyag,cebuano
gamó,hiligaynon
commission,ilocano
maglitis,tagalog
bonbon,cebuano
hángyò,hiligaynon
bagtok,cebuano
kinsa,cebuano
malatala,tagalog
mutun,cebuano
mayang-bato,tagalog
paralisis,cebuano
graduate,ilocano
matwid,tagalog
balikat ng baro,tagalog
nagbabanal-banalan,tagalog
maagwanta,tagalog
duminahan,tagalog
hikahos,tagalog
pahalili,tagalog
pangandoy,cebuano
pagtambong,cebuano
export,ilocano
bigtalin,tagalog
gawi,cebuano
magbalibol,tagalog
sekularismo,tagalog
tugdun,cebuano
paghina,tagalog
katsup,tagalog
silpi,cebuano
bathalaan,tagalog
nilamukos,tagalog
salampútan,hiligaynon
sapí-sápi,hiligaynon
sakahan,tagalog
dyapinis,cebuano
tambagi,cebuano
pusta,cebuano
itapat,tagalog
buhag-isigan,tagalog
disgustado,tagalog
sursi,cebuano
magpabahay,tagalog
hihip,tagalog
niadtong una,cebuano
basahon,cebuano
pagkakadistiyero,tagalog
endure,ilocano
singkuy,cebuano
piang,cebuano
iksimtid,cebuano
postmaster,tagalog
petisyon,tagalog
sanlibutnin,tagalog
nahuhuli,tagalog
istruksiyun,cebuano
makipagrosaryo,tagalog
mag-atubili,tagalog
plastado,tagalog
danglay,cebuano
Muslim,tagalog
uk-uk,cebuano
dagítab,cebuano
ribénta,hiligaynon
magsuguran,tagalog
kleptomano,tagalog
Water,english
magpaalam,tagalog
kolonya,cebuano
sapda,cebuano
balhin,cebuano
kahibulongan,cebuano
paglutang,tagalog
humod,cebuano
mokaon og tawo,cebuano
lumadlad,tagalog
kalimitan,tagalog
hampid,cebuano
sáug,cebuano
pagdurubdob,tagalog
lagablab,cebuano
karamihan,tagalog
kugmat,cebuano
tingadngad,tagalog
marabal,cebuano
mangalabasa,tagalog
katuwiran,cebuano
sikandir,cebuano
ikumberte,tagalog
kulang,cebuano
mag-away,tagalog
kahadlok,cebuano
yonder,ilocano
tanim,tagalog
kasagaran,cebuano
mamaliyan,tagalog
toyo,tagalog
matahum,cebuano
pangkal,tagalog
ráning burd,cebuano
pagbibilad,tagalog
hubag,cebuano
di-matututulan,tagalog
pagdating,tagalog
kumopya,tagalog
mabibigat na yabag,tagalog
tiklap na maliit,tagalog
buslung,cebuano
kalisdanan,cebuano
mapatigagal,tagalog
kanawkánaw,cebuano
di-kinakalawang,tagalog
pumagaspas,tagalog
pag-itsa,cebuano
sagpak,tagalog
hikaw,tagalog
bidiyù,cebuano
defeat,ilocano
bitin,cebuano
bakang,cebuano
ilígal,cebuano
paglalabos,tagalog
huslut,cebuano
tusukan,tagalog
kilayan,tagalog
siemprebíba,hiligaynon
roast,ilocano
ipautang,tagalog
ako,cebuano
ipis,tagalog
amoy,tagalog
taga ilaya,cebuano
makasunog,cebuano
dili pintas,cebuano
duwelo,tagalog
manlililok,tagalog
anak na ampon,tagalog
kadunotan,cebuano
agawin,tagalog
bakat,tagalog
demonyuhin,tagalog
panayegon,cebuano
katalo,tagalog
maligayang-maligaya,tagalog
bastos,cebuano
ilo,cebuano
gákut,hiligaynon
kaliwat,cebuano
sandukan,tagalog
hampasan,tagalog
pagkaalam,tagalog
fret,ilocano
panggamas,tagalog
pungpong bulak,cebuano
púng,cebuano
ikspús,cebuano
pisti,cebuano
pangalan,tagalog
mug-uton,cebuano
sa unahan,cebuano
hararókon,hiligaynon
bústo,hiligaynon
túnu,cebuano
dup-ádik,cebuano
katanghalian,tagalog
tigbalang,tagalog
rulyu,cebuano
nanakop,cebuano
paminta,cebuano
pasakayin,tagalog
untian,tagalog
kahawig,tagalog
sinangá-sánga,hiligaynon
íla,cebuano
jerk,ilocano
pagkisap,tagalog
gumambala,tagalog
magburda,tagalog
hípus,cebuano
pulaspulas,cebuano
latus,cebuano
dáting,cebuano
kon,cebuano
gawi,cebuano
trick,ilocano
ulo-ulo,cebuano
kinamanghuran,cebuano
bumulatlat,tagalog
lapisa,tagalog
kongkreto,tagalog
amot,cebuano
panghabang-panahon,tagalog
gámat,cebuano
kabigatan,tagalog
bikwing,cebuano
sigurado,cebuano
ipag-alinlangan,tagalog
karíra,cebuano
Agu.,cebuano
kabutang,cebuano
ákud,cebuano
gupitin,tagalog
pumpung,cebuano
lakom,tagalog
sukad karon,cebuano
búsdik,hiligaynon
mag-arnibal,tagalog
propose,ilocano
makipagkita,tagalog
sablig,cebuano
pagkayakyak,tagalog
udhan,cebuano
putukan,tagalog
baryo,cebuano
matapon,tagalog
langkap,cebuano
lapyù,cebuano
hambuhan,tagalog
peymaster,tagalog
ititik,tagalog
dialekto,tagalog
hugka,cebuano
atip,tagalog
kadako,cebuano
pagdayeg,cebuano
kalubayan,tagalog
dakol,tagalog
hulmahan,cebuano
pawpaw,tagalog
atrasuhin,tagalog
barnáti,cebuano
banghaw,cebuano
pag-atake,tagalog
leksiyon,cebuano
punto,cebuano
kamisin,cebuano
mahibang,tagalog
pinihig,cebuano
wala'y pagtagad,cebuano
alpombrahan,tagalog
malantawon,cebuano
búgras,hiligaynon
otomatik,tagalog
rain,ilocano
dalawit,tagalog
unawain,tagalog
sumad,cebuano
bugwad,cebuano
naayo man,cebuano
wantid,cebuano
pakiskis,tagalog
patay,cebuano
masub-anon,cebuano
ikspirmin,cebuano
mangdapit,cebuano
salidahan,tagalog
magbata,tagalog
pamanhunon,cebuano
estretser,tagalog
sabila,tagalog
udáyhon,hiligaynon
madaig,tagalog
pánaw,cebuano
magtapon,tagalog
santaong-singkad,tagalog
patag,cebuano
disgrasya,cebuano
kabundukan,tagalog
sharp,ilocano
idolatrahin,tagalog
balanghitaw,cebuano
kaayuhan,cebuano
ipiling,tagalog
kanggaro,cebuano
kihar,cebuano
saguksuk,cebuano
pangag,cebuano
sumala,tagalog
secretarya,cebuano
mahimbing,tagalog
kaulayawin,tagalog
sámgon,hiligaynon
idilat,tagalog
barok,tagalog
kuryente,tagalog
mabulakon,cebuano
kerosene,ilocano
Tigilan,tagalog
tim-aw,cebuano
papildihon,cebuano
eksepsiyon,tagalog
awak,tagalog
gramo,tagalog
magkadikit,cebuano
abuwela,tagalog
taban,cebuano
awatin,tagalog
ibilang,tagalog
imahinasyon,cebuano
gasa,cebuano
restoran,cebuano
habaan,tagalog
barbahan,cebuano
pagkahuli,tagalog
kabahong,cebuano
bagtak,cebuano
sonanoy,cebuano
pagpangamuyo,cebuano
kalapoy,cebuano
gambala,tagalog
mapaghanda,tagalog
pagkarikonosi,tagalog
timpla,cebuano
"aturga, aturgǎr",cebuano
páhù,cebuano
bintì,cebuano
tibuok,cebuano
panganay,cebuano
maluguson,cebuano
indák,cebuano
tikbas,cebuano
bilya,cebuano
distinguished,ilocano
pagbundol,tagalog
tipunon,cebuano
pagtukod,cebuano
parulíru,cebuano
pinagpala,tagalog
nawung,cebuano
salansang,tagalog
kon,cebuano
midyas sa lalaki,cebuano
itinakda,tagalog
ferocaríl,hiligaynon
mainiton,cebuano
munisyones,tagalog
kasarinlan,tagalog
kiyud,cebuano
púsas,cebuano
pagsasalamin,tagalog
pusturyosa,tagalog
dangat,tagalog
tugas,cebuano
papas,cebuano
lupaining karapatan,tagalog
matang,cebuano
katapusan,cebuano
milagroso,tagalog
mirasol,tagalog
paglihok,cebuano
humalaw,tagalog
giswid,cebuano
káput,cebuano
hamis,cebuano
ihimig,tagalog
mamato,tagalog
di-kapaki-pakinabang,tagalog
sablaw,cebuano
tumumal,tagalog
Nobelyum,tagalog
lapukan,cebuano
manghina,tagalog
nakahaway,tagalog
luwas,cebuano
walang-maliw,tagalog
bun-ug,cebuano
urganista,cebuano
eskursiyon,tagalog
tilarin,tagalog
naghuhumiyaw sa pananangis,tagalog
pagmatuod,cebuano
sadness,ilocano
pagduaw,cebuano
salíli,cebuano
diyutay,cebuano
organisahin,tagalog
pirma,cebuano
nagdagan,cebuano
dùdù,cebuano
paralitiko,cebuano
Hana,tagalog
halinhinan,tagalog
bil-is,cebuano
gímaw,cebuano
lack,ilocano
bakas,tagalog
lagúrut,cebuano
hawk,ilocano
habing,tagalog
sintas ng sapatos,tagalog
kumanal,tagalog
panghimasukan,tagalog
labis,tagalog
lumulutang,tagalog
magdingas,tagalog
mapalungi,tagalog
haros manulti,cebuano
