letter,word,definition,dialect,sentiment
s,sinágto,"(H) See sinádto-past, bygone, former, etc. ",hiligaynon,
s,sinákup,"Subject, dependent, subordinate; member of, affiliated with. (see sákup, ginsakúpan). ",hiligaynon,negative
s,sinaláy,Roast fish (or meat) on a spit. (see sálay). ,hiligaynon,
s,sinalayó,"(H) Social relations, life or intercourse, family life; to live, spend one's life, pass one's days, have social relations or intercourse. Matáwhay ang íla pagsinalayó. They are leading a tranquil life. Nagasinalayó silá dídto sing mahiól kaáyo. They are living there under miserable conditions. Magsinalayó kamó sing matárung. Live together honestly. (see sayó, salayó, sarayó, sinarayó). ",hiligaynon,positive
s,sinaló-sálo,"Banquet, feast, rich treat or entertaiment; to banquet, feast, fare sumptuously. (see sálo). ",hiligaynon,positive
s,sinálog,"Mixed up, mingled together, thrown together in disorder. Sinálog nga mga bínhì. Seeds of various kinds mixed together. (see sálog). ",hiligaynon,
s,"sinálog, sinálug","A fish, shrimp, etc. caught with the hands. (see sálug). ",hiligaynon,
s,sinaloháy,"Feasting, banquet, banqueting; to fare sumptuously. (sálo). ",hiligaynon,
s,sinamáy,"A light fabric made of hemp, agave, etc. and often elaborately decorated with multicoloured designs. (see sámay, linágo). ",hiligaynon,
s,sinambúnut,"Scuffle, riot, fighting, tumult, skirmish, wrangle, rowdy meeting; to meet for a fight, come to blows, gather or assemble (as in a riot, quarrel, etc.). (see sambúnut, lininggóhot, sinurumbálì). ",hiligaynon,
s,sinámpuk,"Attack, assault, assail, clash; to attack, clash, rush upon, etc. (see sámpuk). ",hiligaynon,negative
s,sinangá-sánga,"To crisscross, cross in all directions, branch out in various directions. (see sangá). ",hiligaynon,
s,"sinángula, sinangulá","(Sp. sin ángulo-without an angle) A kite of a roundish shape without any sharp corner. (see sapísápi, pinakâ, buladór). ",hiligaynon,negative
s,sinangúwà,"Scuffle, riot, fighting, etc. See sangúwà, sambúwà. ",hiligaynon,
s,sinángya,"To play, frolic, romp, be full of gaiety or merriment. (see sángya, sádya, hinúgyaw). ",hiligaynon,positive
s,sinántò,"To harmonize, agree, be conform to, be in alignment with; to rhyme (in poetry). (see sántò, kasántò, kasinántò). ",hiligaynon,
s,sinápat,"Beastly, brutal, brutalized, animal, brute. Kalakasán nga sinápat. Beastly excesses. Batásan nga sinápat. Beastly habits. (see sápat). ",hiligaynon,
s,"sinápol, sinápul","Meeting, session, conference, discussion; to hold a meeting, to discuss, etc. (see sápol). ",hiligaynon,
s,sinarayó,"(B) Social relations, etc. See sinalayó. ",hiligaynon,
s,sinasalígan,"Trusted in, enjoying the confidence of, trustworthy, reliable, relied upon, faithful, confidential. Sinasalígan ko siá nga ábyan. He is my intimate (confidential) friend. (see sálig). ",hiligaynon,positive
s,sínaw,"(B) To be bright, clear, pure (of water, etc.). Nagsínaw na ang túbig sang subá; kaína sang ága malubúg pa. The water in the river has become clear now; this morning it was still turbid. (see tín-aw, sinág). ",hiligaynon,positive
s,sindakál,"To bubble up, seethe, boil. (see akálakál, bukál). ",hiligaynon,
s,síndi,"(Sp. encender) To light, set fire to. Sindihí ang sugâ. Light the lamp. Nasindihán na ang kínke. The lamp is lit. (see dáig, dábok). ",hiligaynon,
s,síndot,"To throw in the fire, to fire, set alight, set light to, set fire to, burn. Sindotí ang kógon. Fire (Burn down) the cogon-grass. Nasindotán na balá ang ságbot? Has the rubbish been burnt? (see síndi, súnug, tutúd). ",hiligaynon,negative
s,sindúgò,"Blood-relation, related by blood or descent, relative or kinsman by birth; a pact or covenant signed in blood; a party to such a pact; to sign such a pact. Sindúgò silá. They are kinsmen. They have signed in their own blood a covenant of friendship. They are intimate friends. Nagsindugoáy silá. They have pledged their friendship one to the other in their blood. (see dugô, kadúgò, sandúgò). ",hiligaynon,positive
s,síne,"(Sp. cinematógrafo) Motion pictures, moving pictures, film, reel; cinema theatre, (see sinehán). ",hiligaynon,
s,sinehán,"Motion-picture show, moving-picture theatre, cinema, theatre, place where moving pictures are shown. ",hiligaynon,
s,sinélas,"(Sp. chinelas) Slippers, Chinese slippers. (see bakiâ, kótso, kórtso-clogs). ",hiligaynon,
s,sinelásan,Shop where slippers are made or sold. ,hiligaynon,
s,sing,"A conjunctive particle: Whilst, whereas, when. Walâ níla pagatumána inâ, sing amó kuntánì ang dápat níla pagtinguháon sing labí. They do not fulfil that obligation, whereas they should try to do so above anything else. ",hiligaynon,positive
s,sing,An adverbial particle. Bantayí siá sing maáyo. Watch him well. Nagapangabúdlay siá sing mapísan. He works diligently. Sing (sa) madalî. At once. Quickly. Without delay. ,hiligaynon,positive
s,sing,"The indefinite article for the accusative and, very rarely, for the genitive. It corresponds to the English ""some"" and ""a"". Nakabakál akó sing ísdà. I bought (have bought) some fish. Ginbaligyaán níya akó sing mga páhò. He sold me some mangoes. Nagpatíndog siá sing baláy. He built a house. Walâ sing-nothing, no, none, nobody, no one. Walâ akó sing pílak. I have no money. Walâ sing anó man. It is nothing. Don't mention it. It is of no consequence. Walâ gid sing táo dirí. There is nobody here. ",hiligaynon,positive
s,síng-al,"Harsh, rough (of speech); to speak in anger or fury, vociferate, shout, rail at, abuse in loud language, be wild or furious. Síng-al nga sabát (panabát). A rough or harsh answer. Indì kamó magkádto dídto kon índì kamó buút nga sing-alán. Don't go there, if you do not want to be loudly abused. Ginsing-alán akó níya. He shouted at me furiously. Indì mo siá pagsing-alán. Don't-rail at him,-speak harshly to him,-shout angrily at him. (see gásod, gasód, kusá, sínggit, singgítan, pamúyas, pamúlag). ",hiligaynon,negative
s,sing-anó,"For how much, for what reason, on what account, wherefore, why. Ngáa man kag sing-anó nga ibutáng sa katalágman ang ákon kabúhì? Why and for what reason should my life be put in danger? (see tungúd, sa, anó, bangúd, sa, anó, ngáa, ándot). ",hiligaynon,
s,síng-it,(H) Stye (of the eye). (see búntug). ,hiligaynon,
s,singád-singád,"To eavesdrop, overhear, listen in. See tingádtingád. ",hiligaynon,
s,singayándágat,"Bay, gulf, inlet of the sea. ",hiligaynon,
s,singgái,"Whereas, whilst, on the contrary, when, as, in as much as, in as far as. (see sing, gái). ",hiligaynon,
s,singgálong,"Fox; civet cat. (see singgárong, dídis). ",hiligaynon,
s,"singganán, singganón","(H) Passive forms of silíng-to say, tell. ",hiligaynon,
s,sínggit,"To shout, yell, cry, roar, bawl, bellow, howl, vociferate, call out, speak in a very loud voice. Indì ka magsínggit. Don't shout. Singgití siá. Shout at him (to him). (see turayáw, agaás, pugaás, síng-al). ",hiligaynon,negative
s,singgítan,"Brawler, shouter; rowdy; to vociferate (especially in anger or passion). (see sínggit). ",hiligaynon,negative
s,sínghot,"Smell, odour, aroma, scent; to smell, scent. Singhotí iní, agúd masayóran mo ang báhò (dapóg). Smell this so that you may know how it smells (what its smell is like). (see panínghot, panimáhò, síngo). ",hiligaynon,negative
s,síngì,"The extent, reach or range of an orifice or aperture, as of a pair of tongs or scissors, of the jaws of an animal; or the like. ",hiligaynon,
s,singî-síng-i,"Dim. and Freq. of síngì-the extent of an opening, etc. ",hiligaynon,
s,singî-singián,"The space between the fingers, toes, or the like; the part of the hand to which the fingers are attached. ",hiligaynon,positive
s,singíl,"A young tender shoot or branch; to shoot, sprout, grow, put forth new shoots. (see salíngsing, túbò, ólbo, lúmbay, ólhot, lusút). ",hiligaynon,positive
s,singít,"Hook, hook and pole. Butangán sing singít ang bagát. Singití ang bagát. Fasten a hook on the pole. (see kawít). ",hiligaynon,
s,síngit,"To take in, or gather, with hook and pole. Singíta ang mga páhò. Pluck the mangoes with hook and pole. (see dágas, dúgus, káwit). ",hiligaynon,positive
s,síngkal,"Great heat or passion, height of excitement; to be or become very hot, passionate, strong, excited or the like. Nagasíngkal na ang ádlaw. The sun is very hot. Nagsíngkal ang íya kaákig. His anger became red-hot. Nagasíngkal na ang íla pagilináway. They are fighting fiercely against each other. The battle is now at its height. Nasingkalán akó sang ínit. It was too hot for me. (see ínit, tagítì, bóhot, tagíngting, sindakál, salíit). ",hiligaynon,positive
s,singkamás,A vine with edible roots. The roots are usually eaten raw. (see tikamás id.). ,hiligaynon,
s,síngkaw,"Yoke; to yoke, attach the yoke. Singkawí ang karabáw. Put the yoke on the buffalo's neck. (see góta). ",hiligaynon,
s,singkáy-síngkay,"To stir, move, be active; to strut, walk or behave in an ostentatious manner. The Freq. paningkáysíngkay is mostly used. Paningkáysíngkay ka. Get a move on. Bestir yourself. Do something. Be active. ",hiligaynon,
s,singkayóng,"To squat down, crouch, huddle up. (see katínkátin, kúung, singkorót). ",hiligaynon,
s,síngkì,"Also: to collide with, brush against, come in contact with, etc. See tíngkì, tíngkò, salapáy, súnggò, etc. ",hiligaynon,negative
s,síngkì,"To be or become hot, exasperated, to wax hot, boil with anger. Masíngkì sing panimúot. Hot-tempered. (see síngkal). ",hiligaynon,negative
s,singklétas,A kind of men's slippers. (see sinélas). ,hiligaynon,
s,singkorót,"To draw oneself into a contracted heap, to huddle up, crouch, squat down, lie down in a heap (particularly said of persons that are sick, wounded or exhausted with fatigue). (see singkayóng, pandungkóldúngkol). ",hiligaynon,negative
s,síngkub,"To elbow, etc. See sikól, síkdol, sikó, síkob. ",hiligaynon,
s,singkwílan,A kind of tree. See sinkwílan id. ,hiligaynon,
s,síngo,"Smell; to smell, etc. See sínghot, panimáhò. ",hiligaynon,
s,singô,"To sob, blubber, sigh. (see hibubún-ot, písngò, ngóyngoy). ",hiligaynon,
s,síngsing,"Ring; to wear a ring, put on a ring. Singsingí ang íya túdlò. Put a ring on his finger. ",hiligaynon,
s,síngud,"To listen, overhear, eavesdrop. See tingádtingád, singádsingád. ",hiligaynon,
s,"síngulo, singuló","(Sp. cingulo) Cingulum, girdle, sash. (see wáklos, páha, koréa). ",hiligaynon,
s,siní,"(H) Gen. and Acc. of iní-this. For the Dat. and Ablat. ""sa"" is usually placed before it. Sín-o ang naghímo siní? Who has done this? Iníng kálò íya siní nga (siníng) táo. This hat belongs to this man. Sa súbung (subúng) siní--. At this time--. Now at once--. Immediately--. Sa siní nga kahimtángan ko malisúd ang ákon pangabúhì. In this condition (Under these circumstances) my life is hard. Sa tigaláni siní nga túig--. At the (rice) harvest of this current year--. Nasápwan siníng karón nga--. Lately it was discovered (found out) that--. May kabuangón pa nga maglabí siní kadakû? Is there any folly greater than this? Siní (Sa siní) nga paági--. In this way--. By such means-. Sang isá siníng naglilígad nga mga ádlaw--. One of these last days--. (see kará, kadiá). ",hiligaynon,
s,"sinibáy-síbay, sinibáy-sibáy","To move about in all directions, as crowds, ants, etc. (see surumbálì, lininggóhot). ",hiligaynon,
s,sinígang,A dish of meat or fish. ,hiligaynon,
s,siníkyap,"A chip, a part-torn,-split,-cut,-broken off. (see síkyap). ",hiligaynon,
s,sinimáng-simáng,"Various, divers, different; to deviate, differ from, disagree, swerve or stray from, diverge. (see simáng). ",hiligaynon,
s,sinípa,"Hangings, valance, etc. See sanípa. ",hiligaynon,
s,sinipád,"Petal of a flower, leaf of a book, piece of an orange, part of a fruit cut in pieces, a division or share of. (see sipád). ",hiligaynon,
s,sinipít,Anchor. (see ánkla). ,hiligaynon,
s,sinípit,Carried under the arm. See sípit. ,hiligaynon,
s,sinísa,"Ash, etc. See senísa. ",hiligaynon,
s,sínit,(Sp. cenit) Zenith. (see ódto). ,hiligaynon,
s,siniudád,"Proper to city-life, according to the ways and manners of a city or town, urban. (see siudád). ",hiligaynon,
s,sínko,"(Sp. cinco) Five. (see limá) Also: to make five parts, divide in five parts. Sinkohón mo iní ka báhin. Divide this in five parts. ",hiligaynon,
s,sinkóhon,"A five-centavo coin. (see sínko, bakód, bagáng). ",hiligaynon,
s,sinkolyágas,"(Sp. cinco, llagas-five, wounds) A flowering plant. ",hiligaynon,
s,sinkwílan,A kind of tree. See singkwílan id. ,hiligaynon,
s,sinô,"To sound hollow, etc. See kanô. Iníng lubí nagasinô. This coconut sounds hollow. ",hiligaynon,
s,"sínodo, sinodó","(Sp. sínodo) Synod. (see tilipunán, katilíngban,  ",hiligaynon,
s,sinóndan,"Type, pattern, original, model; followed; succeeded by. Also often, but incorrectly, used in the meaning of: copy, imitation; copied, imitated. (see sunúd). ",hiligaynon,positive
s,"sinsár, sínsar","(Sp. cinchar) The fatty integument or membrane surrounding the stomach of a pig. The sinsár of a sow is often dried and reserved as a remedy for rheumatism, back-ache, etc. ",hiligaynon,negative
s,sinsíl,"(Sp. cencil) Chisel, burin, engraver, especially applied to a strong steel chisel without handle as used by carpenters for cutting zinc, iron, etc, a cold chisel. ",hiligaynon,positive
s,sinsínggam,A kind of chewing gum. See simsímgam id. ,hiligaynon,
s,sinsóro,"(Sp. chinchorro) A large fishing net, a drag-net, seine. (see paninsóro-to fish with a drag-net). ",hiligaynon,
s,sínta,"(Sp. cinta) Band, ribbon, sash, tape, strip; girdle, belt, cincture, cingulum. (see páha, wáklos, koréa, síntas). ",hiligaynon,negative
s,sínta,"To rise on the hind legs, rear (of horses); to be angry, scold, abuse in language. Nagasínta ang kabáyo. The horse is rearing. Nagsínta siá sa ákon. He abused me in angry language. ",hiligaynon,negative
s,síntak,"To crack, break, smash. (see búung, lumâ, pusâ, litík). ",hiligaynon,
s,síntas,"(Sp. cinta) Ribbon, band; cinematograph-pictures, film, reel; floor beams. Mga síntas nga pílì ang ginapagwâ. Selected films are shown. ",hiligaynon,
s,sintír,"(Sp. sentir) To feel; to hurt, pain, cause pain. Nagasintír ang ákon hubág. My swelling is giving me pain. Ginasintirán akó sang ákon pilás. My wound is paining me, is painful. ",hiligaynon,negative
s,síntò,"To press, push, squeeze (against something hard). See súntok. ",hiligaynon,
s,síntok,"To push, thrust, knock or press against. See súntok. ",hiligaynon,negative
