text,language
frustrate,ilocano
kupang,tagalog
lahok,tagalog
seguro,tagalog
mapag-empenyo,tagalog
sumalanta,tagalog
langgus,cebuano
ispasyu,cebuano
gahin,cebuano
magpawis,tagalog
mapangmata,tagalog
napakalinaw,tagalog
taog,tagalog
palahúta,cebuano
híru,cebuano
magdidibuho,cebuano
labas-masok,tagalog
hólon,hiligaynon
umidu,cebuano
di makatulog,tagalog
bigo,tagalog
elektor,tagalog
mirkánu,cebuano
barako,tagalog
padpad,cebuano
ang pagpatay,cebuano
sabal,cebuano
hindi nagpapautang,tagalog
nakatimpuho,tagalog
salansanan,tagalog
gabling,cebuano
di-kinakalawang,tagalog
bíyà,hiligaynon
pag-uumang,tagalog
pagpakigsangga,cebuano
magpalamang,tagalog
taligamà,cebuano
ganyakin,tagalog
gulok,tagalog
umabala,tagalog
ulan,cebuano
tawgi,tagalog
pasiklap,cebuano
dibirsiyun,cebuano
Asian,tagalog
akta,tagalog
kigi,cebuano
rasón,hiligaynon
tagapagpagunita,tagalog
lumaklak,tagalog
magkautal-utal,tagalog
dalagambukid,tagalog
lipting,cebuano
magpakitang-halimbawa,tagalog
yaman,tagalog
idako,tagalog
kasiraang-puri,tagalog
mapagdabog,tagalog
dinalian,cebuano
canoe,ilocano
pilyo,cebuano
tagnípis,cebuano
depo,tagalog
patsing,cebuano
icy,ilocano
mal-am,cebuano
umawas,tagalog
kátids indastri,cebuano
bukgay,cebuano
"yégua, yégwa",hiligaynon
dyintul man,cebuano
bagansya,tagalog
pangkulay,tagalog
patuyutin,tagalog
medley,tagalog
equivalent,ilocano
magtiayon,cebuano
sinabi,tagalog
agúhù,cebuano
gasela,tagalog
weather,ilocano
húyang,hiligaynon
pinintol,cebuano
saládang,hiligaynon
pagpaampo,cebuano
mangagtipun-tipon,tagalog
mayuríya,cebuano
sabi-sabi,tagalog
siptimu grádu,cebuano
úkit,cebuano
duol dinhi,cebuano
hubás,hiligaynon
hililóong,hiligaynon
anluwagi,tagalog
hiwang,cebuano
lingkanay sa kasal,cebuano
babor,tagalog
adultiryu,cebuano
pagtutuli,tagalog
dispatsir,cebuano
bitamina,cebuano
pontipikal,tagalog
"huláy, húlay",hiligaynon
milyun,cebuano
bagá-bagá,hiligaynon
basuhin,tagalog
wingwing,cebuano
impress,ilocano
awditor,tagalog
painugin,tagalog
nakasukbit,tagalog
magpatuyot,tagalog
problema,tagalog
ukáb,hiligaynon
babóy-babóy,hiligaynon
magising,tagalog
lagù,cebuano
sáto,hiligaynon
úrus,cebuano
tipik,cebuano
taong bale-wala,tagalog
bádang,hiligaynon
sound,ilocano
palinlang,tagalog
liyon,tagalog
magwakas,tagalog
labaw,cebuano
bugál,hiligaynon
paglibot,cebuano
masuba,tagalog
háyis,cebuano
saya,tagalog
may-sira,tagalog
barikan,tagalog
laki,cebuano
súgi,hiligaynon
bayóko,hiligaynon
bata,cebuano
húping,cebuano
paglaban,cebuano
tibway,cebuano
pagpalingkawas,cebuano
takay,tagalog
yumao (ang -),tagalog
panulatan,tagalog
búlag,hiligaynon
kapabayaan,tagalog
labing-anim,tagalog
grasyas,tagalog
talang,tagalog
sahô,hiligaynon
pananaw,cebuano
una,cebuano
úbir,cebuano
kulasísi,cebuano
tumpag,cebuano
pangat,tagalog
dibidind,cebuano
ngitungitu,cebuano
asu,cebuano
bútil,cebuano
kilogram,tagalog
magdumaldal,tagalog
pagpanggula,cebuano
sugà,cebuano
ugánot,hiligaynon
buok,tagalog
daskol,tagalog
bútlak,hiligaynon
iwan,tagalog
tolerante,cebuano
salabúyan,hiligaynon
nagdaan,tagalog
yáya,hiligaynon
apiki,cebuano
hilagang-kanluran,tagalog
"takaba, takabà",cebuano
sakgum,cebuano
bulaklak,tagalog
aguhon,tagalog
pabagsakin,tagalog
tabúnun,cebuano
almundigas,cebuano
soloista,tagalog
tanto,cebuano
ihirang,cebuano
pagpatalinghog,cebuano
uranyo,tagalog
alipores,tagalog
hílab,cebuano
nigra,cebuano
suyla,cebuano
pag-ikod,tagalog
úgmud,hiligaynon
kabatuhan,tagalog
panakot,cebuano
patch,ilocano
magdudungaw,tagalog
binalangkáan,hiligaynon
Arabyan,cebuano
haplà,cebuano
sunugan,cebuano
tampak,tagalog
mahiga,tagalog
mahigit,tagalog
imitador,tagalog
yakagin,tagalog
lamukin,tagalog
magusot,tagalog
pagtuklap,tagalog
lalin,cebuano
abatan,tagalog
pagsikil,tagalog
batâ-bátà,hiligaynon
pagpanagana,cebuano
tabla,cebuano
kur-ispunsur,cebuano
ang gipulihan,cebuano
mayà,cebuano
lepard,tagalog
pamugwal,cebuano
masalimuot,tagalog
kabuhisan,cebuano
lambíyung,cebuano
daw,cebuano
struggle,ilocano
modernista,tagalog
awasin,tagalog
anila,tagalog
tahik,tagalog
lugnas,cebuano
bangbang,tagalog
milyonaryo,tagalog
emigrasyon,tagalog
siyam na beses,tagalog
bulihin,tagalog
palù,cebuano
dili inila,cebuano
uniporme,tagalog
sambúnut,cebuano
prisirbing dyar,cebuano
distract,ilocano
lap,ilocano
mag-iihi,tagalog
sa tinuod,cebuano
pangpang,cebuano
lakatan,tagalog
pagkipat-kipat,cebuano
saup,cebuano
biláda,cebuano
warak,cebuano
pagligoy,cebuano
husay,cebuano
dominyo,cebuano
ibangga,tagalog
suprǐr,cebuano
topograpo,tagalog
kalaboso,tagalog
panugid,cebuano
sa pagkatinuod,cebuano
mahalay,tagalog
diyak,tagalog
pitsiha,tagalog
kaktil,cebuano
arkila,tagalog
dukalin,tagalog
kawat pagtan-aw,cebuano
pakwan,cebuano
mapahitas-on,cebuano
akhab,cebuano
tumabingi,tagalog
hinog,cebuano
lipat,cebuano
biád-ad,hiligaynon
dulutan,tagalog
lagay,cebuano
siáy,hiligaynon
úkub,hiligaynon
tapalodo,tagalog
titik,tagalog
disgrasya,cebuano
saliabgaw,cebuano
dala,tagalog
pampreno,tagalog
sa tanan,cebuano
pithaya,tagalog
abusada,tagalog
balhin-balhin,cebuano
himat,tagalog
púyat,cebuano
ábug,cebuano
dyipni,tagalog
tango,cebuano
angay,cebuano
magsusumbrero,tagalog
halimbawà,cebuano
magawalon,cebuano
balon,tagalog
pumuntirya,tagalog
tenant,ilocano
panggugulo,tagalog
manananso,tagalog
this,ilocano
Bisayâ,hiligaynon
gayod,cebuano
may mga larawan,tagalog
mabukod,tagalog
ugsad,cebuano
alulong,tagalog
akbayan,tagalog
mauwi,tagalog
amping,cebuano
súgpà,hiligaynon
kaparis,tagalog
sakahin,tagalog
neglect,ilocano
nasiguro,cebuano
mad-as,cebuano
lalad,tagalog
device,ilocano
kabig,tagalog
pagluag,cebuano
pangisi,cebuano
selective,ilocano
kunkrítu,cebuano
masurangsurangon,cebuano
batok sa ataki,cebuano
dirúsas,cebuano
bili sa tiyanggi,cebuano
inimporte,cebuano
igpakalma kun igpahupay,cebuano
bítbit,hiligaynon
tuslub,cebuano
kalit nga hitabo,cebuano
sambíngay,cebuano
vulgar,ilocano
renta,tagalog
mingming,cebuano
tintahan,tagalog
huyop sa hangin,cebuano
kaligdong,cebuano
amak,tagalog
iba,tagalog
píd,cebuano
tsíkin,cebuano
kantores (mga -),tagalog
paghahanapbuhay,tagalog
magkakahanay,tagalog
yagpis,cebuano
magistrate,ilocano
"malasugi, malasúgi",cebuano
uhún,cebuano
maparamay,tagalog
busa,cebuano
mobotar,cebuano
bayibáyi,cebuano
prupitaryu,cebuano
awat,tagalog
suplado,cebuano
ihanda,tagalog
"lúta, lutà",cebuano
sisi,tagalog
bihon,cebuano
walang-adorno,tagalog
pagbudhi,cebuano
smile,ilocano
maggitara,tagalog
wari,tagalog
optical,ilocano
kita,cebuano
pagpugos,cebuano
baltak,tagalog
bágang,cebuano
through,ilocano
balabáwan,hiligaynon
salbahis,cebuano
kuko sa mananap,cebuano
malungtaron,cebuano
palaso,tagalog
ligasgas,tagalog
pahatid-sulat,tagalog
"bagal, bágal",cebuano
galak na galak,tagalog
jolly,ilocano
kumadre,cebuano
binangan,cebuano
magparakaida,tagalog
unos,cebuano
buraw,cebuano
mamasyal-masyal,tagalog
hingaping pagdayeg,cebuano
awáaw,cebuano
tuloy kilid,cebuano
abogado,cebuano
matandaan,tagalog
hamog,tagalog
makahahadlok,cebuano
consequence,ilocano
halabos,tagalog
malisud sabton,cebuano
complain,ilocano
sigurista,cebuano
butay,cebuano
hálut,cebuano
kuku krúdu,cebuano
saliw,tagalog
hayahay,cebuano
buróka,hiligaynon
sagwanan,tagalog
pinalabi,cebuano
imus,tagalog
kunpirmasyun,cebuano
polyeto,tagalog
iuwi,tagalog
patarangkahan,tagalog
mga kabanay,cebuano
gawang,cebuano
pag-agos,cebuano
kumbiksiyun,cebuano
lumipat,tagalog
kareta,tagalog
gumamit,tagalog
putungan,tagalog
sálud,cebuano
pagpapaupa,tagalog
ministil,cebuano
aníyu,cebuano
bákan,cebuano
nato,cebuano
paghiluna,cebuano
iuli,cebuano
bilihon,cebuano
"kinsína, kinsínas",cebuano
kaila,cebuano
palakas nang palakas,tagalog
astray,ilocano
dunggan,cebuano
sublì,cebuano
húrum,hiligaynon
sinultihan,cebuano
magpatalos,tagalog
kalinawan,tagalog
kapitalista,tagalog
pagsama,tagalog
príwar,cebuano
patuluy-tuloy,tagalog
mabusisi,tagalog
wurking,cebuano
iskuwelahan,tagalog
kasaliw,tagalog
clap,ilocano
maulo,cebuano
sanggaráyung,cebuano
sangkot,tagalog
banak,tagalog
palagpag,cebuano
iskuwadrun,cebuano
báklay,hiligaynon
tipas,cebuano
tumba,tagalog
kulapu,tagalog
sampu,tagalog
tela-metalika,tagalog
sápal,cebuano
"karitíra, karitíras",cebuano
pitikut,cebuano
ni,tagalog
paglabot,tagalog
bakyà,cebuano
lamas,cebuano
talaan sa mga pagkaon,cebuano
kayuyuan,tagalog
karikatura,tagalog
didlayin,cebuano
political,ilocano
racket,tagalog
sukod,cebuano
largu,cebuano
dayapan,tagalog
maalam,cebuano
yellow,cebuano
smoothness,ilocano
bat-us,cebuano
sina,cebuano
magwalang-bahala,tagalog
regulár,hiligaynon
itaxi,tagalog
págal,cebuano
dalulungan,tagalog
walo,tagalog
diskasyun,cebuano
kaklase,tagalog
pagtarok,cebuano
madaya,tagalog
namiyuos,cebuano
ampibyan,tagalog
baidán,hiligaynon
pagkabitin,tagalog
pagsalansang,tagalog
buliga,tagalog
talimang,tagalog
pataas,cebuano
"sagráda, -o",hiligaynon
pagsimba,cebuano
pasta,tagalog
letrato,cebuano
dili tataw,cebuano
pagdadaluhungan,tagalog
punung-lungsod,tagalog
nga daghan,cebuano
pagsimangot,tagalog
makalilisang,cebuano
maglabu-labo,tagalog
pagpasinaw,cebuano
engineer,ilocano
bangan,tagalog
aanga-anga,tagalog
asíru,cebuano
bangalin,tagalog
hayahay,cebuano
pumalakpak,tagalog
tagapanguna,tagalog
siríw,hiligaynon
púnaw,cebuano
mahinayon,cebuano
lútù,cebuano
mag-antay,tagalog
kasimplihan,tagalog
magpaangkat,tagalog
tákig,cebuano
hunahuna,cebuano
mambubuno,tagalog
matmat,cebuano
tikyaub,cebuano
sintǐr,cebuano
meaning,ilocano
tutulan,tagalog
kibag,cebuano
atupagin (mga -),tagalog
tanggapin,cebuano
gaanan,tagalog
trabahador,tagalog
kamalig,cebuano
"ungal, úngal",cebuano
lumupig,tagalog
hilak,cebuano
sakmal,cebuano
sig-it,tagalog
tumutubo,cebuano
ligawgaw,tagalog
nahimawi,cebuano
kig-(←),cebuano
túud,cebuano
"lipáta, lipátà",cebuano
makipagsira,tagalog
mangrove,ilocano
kanal,cebuano
various,ilocano
sálut,cebuano
huum,cebuano
sinseridad,tagalog
amamangkas,cebuano
panghilot sa piang,cebuano
tagibang,tagalog
rekristalisasiyon,tagalog
pag-ikit,tagalog
sutsut,cebuano
humiya,tagalog
buntul,cebuano
makauulaw,cebuano
luay,cebuano
kyamud,cebuano
taliwala,cebuano
pag-iibis,tagalog
tagasaad,tagalog
sahuran,tagalog
bawukbáwuk,cebuano
hulagway,cebuano
"gúlay, guláy",hiligaynon
yútyut,hiligaynon
huramentado,tagalog
dugtungan,tagalog
pagmarka,cebuano
"sái, sáin",cebuano
siraan ng puri,tagalog
lagting,cebuano
impoverish,ilocano
baklas,tagalog
kulabukab,tagalog
higpitan,tagalog
lúna,cebuano
balatían,hiligaynon
pagpaminaw,cebuano
victor,ilocano
kalating,tagalog
tsik-ap,cebuano
mabalumbon,tagalog
delegasyon,tagalog
huhutan,tagalog
lalaking-lalaki,tagalog
bibingka,cebuano
redundant,ilocano
reumatiko,tagalog
baklay,cebuano
purok,cebuano
eliminate,ilocano
sugpung,cebuano
magpalabis,tagalog
wala magpaila,cebuano
ibulalas,tagalog
makapag-iisa,tagalog
himalingka,cebuano
duot,cebuano
túlag,cebuano
Kaayusang-Adlaw,tagalog
aprobahan,tagalog
nagakurog,cebuano
puthaw,tagalog
idukar,cebuano
nahawa,tagalog
balagon,cebuano
síryo,hiligaynon
pobre,cebuano
sápul,cebuano
salikán,hiligaynon
pangangamba,tagalog
táhap,cebuano
hagúnus,hiligaynon
bolta,tagalog
aprubahan,cebuano
di-karaniwan,tagalog
padpad,tagalog
dámù,cebuano
abala,tagalog
pinaagi sa,cebuano
kahait og salabutan,cebuano
ikwal,tagalog
bingwit,tagalog
ungkat,cebuano
pindì,cebuano
sabang,tagalog
perokaril,tagalog
payudpayud,cebuano
kasado,cebuano
kasakitan,cebuano
úrum,cebuano
dira,tagalog
Karbon,tagalog
bokado,tagalog
c,hiligaynon
wala'y pagbalos,cebuano
banig,cebuano
kaltiks,cebuano
antolohia,tagalog
siksikin,tagalog
pagtataas,tagalog
pulaw-as,cebuano
sipilis,tagalog
inihaw,tagalog
rulpad,cebuano
sibsib,cebuano
bumalantay,tagalog
magkabula,tagalog
mapaukasyon,tagalog
sukaranon,cebuano
sumiil,tagalog
palagpot,cebuano
ígik,cebuano
bilang na pinaglakip,tagalog
tulipsay,cebuano
mapagbigyan,tagalog
gerilyero,tagalog
pagbugbog,tagalog
inggrátu,cebuano
makahahadlok,cebuano
barungbárung,cebuano
lipatan,tagalog
waslik,cebuano
tukig,cebuano
pagkalkulo,cebuano
anyayahan,tagalog
dagitigalin,tagalog
sám-ang,hiligaynon
kúnu,cebuano
anlalabaw,cebuano
kamisadentro,tagalog
magpaanta,tagalog
komika,tagalog
kutitap,tagalog
sukal ng loob,tagalog
magilukon,cebuano
kalatkat,cebuano
makalingat,tagalog
pagkawalang-kiling,tagalog
meridian,tagalog
bumangon,tagalog
ripulyu,cebuano
kagaw,cebuano
magbaga,tagalog
suut,cebuano
magsigawan nang masaya,tagalog
pandudulay,tagalog
kadyung,cebuano
balariid,tagalog
rimatsihan,tagalog
disyirtu,cebuano
monarchy,ilocano
napulo ug siyam,cebuano
masinugtanon,cebuano
"siduyô, sidúyò",hiligaynon
mapugsanon,cebuano
uhetes,tagalog
paghunong,cebuano
súndug,hiligaynon
salágsag,hiligaynon
sulúnò,hiligaynon
magpakagaling,tagalog
ampang,tagalog
kúts,cebuano
matubagtubagon,cebuano
hángyò,hiligaynon
hinimóan,hiligaynon
ráyos,hiligaynon
balábalá,hiligaynon
kagangkang,tagalog
kuluton,cebuano
komadronaihilot,cebuano
lúnang,cebuano
tono,cebuano
riyal,cebuano
yearn,ilocano
tinidur,cebuano
maglipon,tagalog
malansag,tagalog
yelp,ilocano
alindahaw,cebuano
hubad,cebuano
bugain,tagalog
bayubay,tagalog
tabulog,tagalog
kalisdanan,cebuano
pagbantay,cebuano
lain pa,cebuano
lunggù,cebuano
finish,ilocano
balakbak,cebuano
balúyot,hiligaynon
pagtambang,tagalog
lugátub,cebuano
makipaglaban,tagalog
malingat,tagalog
tip,ilocano
ihap,cebuano
Binisaya,cebuano
bahay-husgado,tagalog
tapok,cebuano
degri,tagalog
pasya,cebuano
kamoteng kahoy,cebuano
hinagiban,cebuano
pagsamahin,cebuano
masambit,tagalog
lock-up,ilocano
anos,tagalog
brongkyal,tagalog
pakù,cebuano
kuya,tagalog
túwang,cebuano
Yodin,tagalog
angus,cebuano
igong,cebuano
trim,ilocano
sábay,hiligaynon
ekspulsiyon,tagalog
subahan,tagalog
annual,ilocano
impure,ilocano
pare-pareho,tagalog
biolin,tagalog
walang-duda,tagalog
babaang-luksa,tagalog
antena,tagalog
tiglinis,cebuano
balanggot,tagalog
wagat,cebuano
sánggì,hiligaynon
halatang-halata,tagalog
Lutesyum,tagalog
matalisik na sagot,tagalog
lumito,tagalog
tratsi,cebuano
nabal,cebuano
asta,cebuano
magpasulong,tagalog
wakwákan,hiligaynon
pal-ak,cebuano
magpasakit,tagalog
nakauniporme,tagalog
pagsalangsang,tagalog
torno,tagalog
báhas,hiligaynon
siyensya,tagalog
initiman,tagalog
pagkamot,tagalog
tingali pa man,cebuano
paiba-iba,tagalog
tagapagmakinilya,tagalog
pagbabala,tagalog
bahirig,cebuano
"bungiut, bungíut",cebuano
paghilak,cebuano
pundu,cebuano
pagkatigang,tagalog
nakabaon,tagalog
kapulongnan,cebuano
pelimiter,tagalog
danghag,cebuano
giling,tagalog
pagtuyok,cebuano
dako,cebuano
traspurti,cebuano
pidídu,cebuano
di-mapagtiwala,tagalog
ilog na palikaw-likaw,tagalog
pagsusumikap,tagalog
dugap,cebuano
banagbánag,cebuano
sa di-kawasa,tagalog
kilay,cebuano
mapalamuti,tagalog
bugbugan,tagalog
dibu,cebuano
madauton,cebuano
ituga,tagalog
wala'y uban,cebuano
pruduksiyun,cebuano
palambungin,tagalog
pagpasiga,cebuano
pambakasyon,tagalog
devoid,ilocano
bahól,hiligaynon
tatak-daliri,tagalog
baba,tagalog
apinahin,tagalog
sákal,hiligaynon
pagbuga,tagalog
ligo,cebuano
lutoanan,cebuano
pulas,tagalog
karbohaydreds,tagalog
pagsusuwato,tagalog
dukumintu,cebuano
patutop,tagalog
balunlugod,tagalog
kasidhian,tagalog
"dumpu, dumpul",cebuano
nahibilin,cebuano
sámbad,hiligaynon
gahi,tagalog
bohód,hiligaynon
anak,cebuano
palìpì,cebuano
bambang,tagalog
paya,tagalog
lahat,tagalog
bulos,tagalog
hardín,hiligaynon
haláw,hiligaynon
pagsulong,cebuano
retreat,ilocano
hindi makasarili,tagalog
pagmalabisan,tagalog
sa ibang dako,tagalog
magtulis,tagalog
sentigramo,cebuano
pumanig,tagalog
tread,ilocano
alkumbra,cebuano
paangay,cebuano
"sinálog, sinálug",hiligaynon
nakatutulig,tagalog
bakhaw,cebuano
Terbiyum,tagalog
sayid,tagalog
magtuligsaan,tagalog
dyoker,tagalog
kasiguruhan,tagalog
bukni,cebuano
taniman,tagalog
maglatag,tagalog
lumapa,tagalog
balókoy,hiligaynon
agis-is,cebuano
lagtub,cebuano
tuang,cebuano
iksihir,cebuano
palastǎr,cebuano
pipisin,tagalog
búngut,cebuano
kilomiter,tagalog
saláksak,hiligaynon
hanúgun,cebuano
malainon,cebuano
tumalula,tagalog
supsupun,cebuano
kayaman-yamanan,tagalog
sigpat,cebuano
habing-kamay,tagalog
grade,ilocano
makapulpol,tagalog
ulahi,cebuano
puso,cebuano
maluoy,tagalog
perhuwisyuhin,tagalog
malinawon,cebuano
chaperon,ilocano
grapik,tagalog
pinsing,cebuano
bantam wit,cebuano
pagdamgo,cebuano
madungganong pagdawat,cebuano
konektado,tagalog
mapaghimagsik,tagalog
consider,ilocano
magpabagong-buhay,tagalog
lala,cebuano
lanta,cebuano
amiga,cebuano
ambaw bagtok,cebuano
umaldabis,tagalog
iibis,tagalog
lagaylay,tagalog
"mantinil, mantinir",cebuano
adilantar,cebuano
mapaglambing,tagalog
pakihalubiluhan,tagalog
makadesgrasya,tagalog
sumbung,cebuano
rebentador,tagalog
unlud,cebuano
sapian,cebuano
kumaltas,tagalog
buto,cebuano
pagkawot,cebuano
kanto boy,cebuano
maeksperyensya,tagalog
lak,cebuano
hamon,cebuano
pambabae,tagalog
makarúni,cebuano
takna,cebuano
kunsad,cebuano
inahing babooy,tagalog
isampa,tagalog
magbigote,tagalog
sunurang-agapayag kabit,tagalog
dalos,cebuano
batayan,tagalog
manggagamot,tagalog
sisiw na pato,tagalog
tekniko,cebuano
makahasap,tagalog
resibo,cebuano
paghihilamos,tagalog
kinahanglanon,cebuano
lupang-sakop,tagalog
lig-on,cebuano
kútib,cebuano
paspas,tagalog
padrino,tagalog
úgum,cebuano
ampunin,tagalog
eksaherado,tagalog
nag-inusara,cebuano
piit,cebuano
manakit,tagalog
tarikan,tagalog
galing sa/kay,tagalog
loteriya,cebuano
humupa,tagalog
amung,cebuano
kaluwagan,tagalog
"hinulung, hinúlung",cebuano
púlut,cebuano
kuruntù,cebuano
suérte,hiligaynon
masub-anon,cebuano
rúmud,hiligaynon
busog na,cebuano
orally,ilocano
impirnu,cebuano
nakamumuhi,tagalog
amúma,cebuano
dili angay,cebuano
malisya,cebuano
taga bukid,cebuano
uluyatán,hiligaynon
mag-uuma,cebuano
partisiyun,cebuano
salimpúkut,cebuano
sugat,cebuano
palawitin,tagalog
pang-opisina,tagalog
niadto,cebuano
hibernate,ilocano
kalabutan,cebuano
gútas,cebuano
pag-ig-ig,tagalog
lugpad,cebuano
sírbe,hiligaynon
sekreto,cebuano
supply,ilocano
humikbi,tagalog
kítiw,cebuano
kutya,tagalog
modelo,tagalog
lambu,cebuano
buhi,cebuano
haón,hiligaynon
básta,hiligaynon
tigum,cebuano
hide,ilocano
dormitoryano,tagalog
serbesa,tagalog
huébes,hiligaynon
dábuk,cebuano
siglo,tagalog
kiropodis,tagalog
labihan kamabination,cebuano
pagpapabaya,tagalog
pagkalat-kalatin,tagalog
atlas,tagalog
sangg,cebuano
hitik,tagalog
kumpisinaryu,cebuano
wala sa mapa,tagalog
hinyayango,tagalog
kabya,tagalog
pás,cebuano
Kurpus Kristi,cebuano
gandahan,tagalog
pagbudlong,tagalog
init nga tubig,cebuano
lungad,tagalog
magpaturing,tagalog
lutas,tagalog
tanglad,cebuano
sparkle,ilocano
kawkus,cebuano
sampilay,cebuano
giingon,cebuano
wala'y lami,cebuano
paglalin,cebuano
salba,cebuano
mabilibid,tagalog
unus,cebuano
hakwat,cebuano
maliitin,tagalog
pagtulilik,cebuano
eksport,tagalog
Hayo!,tagalog
magkakalawang,tagalog
mabilanggo,tagalog
veto,ilocano
pasumánu,cebuano
ang pagkadanghag,cebuano
spinning,ilocano
datu,tagalog
dilag,tagalog
kuku,cebuano
sígi,cebuano
lúnud,cebuano
liken,ilocano
walang-kasiyahan,tagalog
espiya,cebuano
sa kaulahian,cebuano
pampasahe,tagalog
brongkitisin,tagalog
lúyut,cebuano
punting,cebuano
bigay-bahala,tagalog
saperon,cebuano
aryahan,tagalog
mourn,ilocano
kalyeha,cebuano
iniksiyun,cebuano
playit,cebuano
basakay,tagalog
dalahikin,tagalog
paglusi,cebuano
ugbun,cebuano
timbon,tagalog
pagpildi,cebuano
paglurok,tagalog
ako,tagalog
lana,tagalog
satín,hiligaynon
marungisan,tagalog
magkaroon ng hiya,tagalog
taghatag,cebuano
kalson,tagalog
devour,ilocano
di tapos,cebuano
girím,hiligaynon
basag-ulo,tagalog
pumustura,tagalog
pagnilay-nilayin,tagalog
simbágo,hiligaynon
daluro,tagalog
sukwahi,cebuano
priskripsiyun,cebuano
malandong,cebuano
solemne,cebuano
pikpikin,tagalog
pár,cebuano
pigeon,ilocano
pasaklaw,tagalog
husto,cebuano
disgrasya,cebuano
gátu,cebuano
putot,tagalog
bung-aw,cebuano
onda-onda,tagalog
bulon,tagalog
tanod,cebuano
upan,tagalog
pagbabayad,tagalog
kausahan,cebuano
talikdan,cebuano
cockroach,ilocano
paspasanan,cebuano
panumpa,cebuano
goma sa ligid,cebuano
paliyu,cebuano
kinsa,cebuano
siryal,cebuano
dul-ug,cebuano
balita,cebuano
festivity,ilocano
diametro,tagalog
pagtilaw,cebuano
protesta,cebuano
lúkap,cebuano
slya,cebuano
baryong kabus,cebuano
manapat,tagalog
pagwatas-watas,cebuano
pardonable,ilocano
talababa,tagalog
away,cebuano
sakúm,hiligaynon
puntos,tagalog
ngitngit,tagalog
mimbru,cebuano
abseso,tagalog
nának,cebuano
compare,ilocano
dalag,cebuano
pagsasalaula,tagalog
ibalik,tagalog
pagdilat,tagalog
mangaligo,cebuano
kuritan,tagalog
debosyones,tagalog
hugasan,cebuano
pangisda,cebuano
lack,ilocano
amak,tagalog
kahang,tagalog
kasing,cebuano
pag-undang,cebuano
mabusision,cebuano
piyesa,tagalog
súndang,hiligaynon
magpisan,tagalog
tarsan,cebuano
palayo,cebuano
"lugdum, lugdung",cebuano
nakapupukaw,tagalog
pahang,tagalog
ordenar,cebuano
pakantud-kantod,tagalog
paninindigan,tagalog
inyam,cebuano
puyopuyo,cebuano
tuyo,cebuano
mamuwisit,tagalog
ketsup,tagalog
epekto,tagalog
laktod,cebuano
sumagap,tagalog
gansilyo,cebuano
bulán-bulán,hiligaynon
banig,cebuano
butete,tagalog
binuongan,cebuano
paghahambalos,tagalog
bitík,hiligaynon
dili hingpit,cebuano
matigas ang puso,tagalog
pero,cebuano
mas huot,cebuano
kasulayan,cebuano
garupa,tagalog
pamarog,cebuano
pangangawit,tagalog
taxi,tagalog
kalandrakas,cebuano
pagdali,cebuano
agaab,cebuano
dumot,cebuano
Amerika,cebuano
sírib,hiligaynon
ting-uwan,cebuano
ugay-ugay,cebuano
kulang ang/sa isip,tagalog
galaw ng mga paa,tagalog
pinting,tagalog
taliwtiw,cebuano
mitsa,tagalog
barághal,hiligaynon
harina,tagalog
liksi,cebuano
sawsawan,tagalog
minyù,cebuano
álù,cebuano
baklahin,tagalog
bata nga lalaki,cebuano
marku,cebuano
mataga,tagalog
pagtakuban,cebuano
hághag,hiligaynon
balay sa putyukan o buyog,cebuano
tamili,cebuano
lása,cebuano
pagputol,cebuano
rekomendahan,tagalog
mánids,cebuano
sawsaw,cebuano
ululián,hiligaynon
umuk-ok,tagalog
sulat,cebuano
ronda,tagalog
trabisíya,cebuano
sumaliksik,tagalog
bihay,tagalog
kalisang,cebuano
búdlò,hiligaynon
groser,tagalog
hunulhúnul,cebuano
paghahatdan,tagalog
palamig,tagalog
